0,1,1,Primates,Atelidae,Ateles,geoffroyi,3,2,1,2,1,0.64,24.09,0.67,12.38,-70.23,-98.85,-84.54,0.14,153.93,1344.08,1624.94,0,8.933585051,6.070899378,7.640363528,5.422170829,13.60059455,-0.314710745,0.067658648,1.098612289,4.009875406,1.609437912,6.954781984,0.009950331,5.791793352,6.054087172,2.947591898,4.718498871,7.65186645,3.737669618,6.704843185,34.95976775,-0.420226008
0,0,0,Primates,Atelidae,Ateles,hybridus,3,1,1,2,1,0.608683329,11.35,6.26,8.8,-66.36,-75.27,-70.82,0.13,114.72,1343.77,1685.22,0,8.184119399,6.124377456,8.001610497,5.615970777,11.88202959,-0.141747331,0.435929628,0.693147181,3.988984047,0.693147181,6.966105062,-0.010050336,6.085803268,6.494608442,0.878407727,2.772566229,7.637433668,2.943619744,6.480541595,42.66183109,-1.485690874
0,0,0,Primates,Atelidae,Ateles,marginatus,3,2,1,2,1,0.499290096,-0.54,-8.84,-4.69,-47.7,-64.33,-56.01,0.11,169.03,1421.4,1592.48,0,8.737016035,6.131813274,7.773460678,5.049963222,13.63141391,0.595185294,1.260040507,0,1.574846468,0,6.975261825,-0.010050336,5.290138964,6.091204326,2.469151243,4.718498871,8.174725313,3.473185109,6.220484318,40.78398994,-0.63045276
0,1,1,Primates,Atelidae,Ateles,paniscus,3,6,1,2,2,0.63,7.28,-3.14,2.06,-50.44,-61.85,-56.14,0.08,157.69,1456.6,1696.86,0,9.070762163,6.356038214,7.509335266,5.430134791,13.70193315,0.3074847,0.783901544,0,1.178654996,0,6.977449238,0,6.117215752,6.170948749,2.079441542,2.997213994,7.65186645,2.995732274,6.691351465,42.79553046,-0.413215283
0,0,0,Primates,Indriidae,Avahi,laniger,1,3,2,2,1,1.179280701,-14.08,-25.17,-19.63,50.45,46.57,48.51,0.18,176.9,1334.06,1600.05,1,6.996022534,5.616771098,6.847686753,4.913757219,11.35129426,-4.605170186,-4.605170186,1.791759469,3.688379329,2.197224577,5.899897354,0.009950331,5.192547409,4.035727821,4.440884992,1.152253928,6.937907591,0.693147181,5.004952511,15.20255316,0.207447899
0,0,0,Primates,Indriidae,Avahi,occidentalis,2,1,1,2,1,1.073977964,-15.61,-19.15,-17.38,47.59,44.63,46.11,0.14,118.44,981.46,1557.76,1,6.720196029,5.748050479,6.949641077,4.624585044,8.931126344,-4.605170186,-3.912023005,1.098612289,2.378619779,1.098612289,5.792378674,0.019802627,5.233674952,3.55996351,4.204543355,0.575175238,6.177331033,1.098612289,4.875289215,38.74472405,0.280895054
0,0,0,Primates,Indriidae,Avahi,unicolor,3,2,3,1,1,0.860973738,-13.77,-14.47,-14.12,48.58,48.01,48.3,0.18,140,1209.75,1682.36,1,8.017479813,5.615207916,6.904110027,5.530872691,7.827336591,-2.161240032,-2.221923063,2.197224577,2.691243083,2.197224577,6.684575424,-0.010050336,4.929859952,4.922838467,2.334556584,1.049143458,6.742074399,2.65527612,4.909807358,18.54198057,0.025117695
0,1,1,Primates,Atelidae,Brachyteles,arachnoides,3,5,1,2,2,0.65,-22.21,-23.11,-22.66,-48.24,-49.07,-48.65,0.08,132.7,1243.51,1361.17,0,9.262677571,6.359902534,7.914800374,5.401550621,8.82410714,0.039220713,0.751416089,3.218875825,3.918005077,3.218875825,6.936041427,0.019802627,6.118815148,6.328970818,1.702928256,2.06962382,7.964239165,2.975529566,6.599625571,20.10831654,-0.220954994
0,0,0,Primates,Atelidae,Brachyteles,hypoxanthus,3,2,2,1,1,0.947142209,-20.13,-20.89,-20.51,-43.9,-44.7,-44.3,0.05,122.82,1097.49,1297.03,0,9.637209904,6.731604075,6.645093606,5.268235944,8.62421273,1.440294418,2.438226297,3.091042453,4.202750436,3.091042453,6.692791036,0.018873621,5.269109204,5.780459614,3.636506742,2.953254927,6.481873724,2.280878137,6.104460862,14.06855233,0.840290159
0,0,0,Primates,Hylobatidae,Bunopithecus,hoolock,3,5,1,2,2,0.647785241,27.8,19.08,23.44,99.51,92.54,96.03,0.08,153.6,1095.24,1318.69,1,8.809713541,6.305344197,8.342284535,5.448890225,12.49788936,-1.832581464,-1.46967597,0.693147181,4.278747285,1.098612289,6.713875231,0.009950331,6.43131335,5.559758149,1.945910149,1.568930205,7.896954407,1.16315081,6.453829702,9.287064198,0.040587178
0,0,0,Primates,Pitheciidae,Cacajao,calvus,3,4,1,2,2,0.75,-1.84,-9.62,-5.73,-65.4,-74.59,-69.99,0.08,211.86,1515.98,1535.61,0,8.137699877,6.29258714,7.175260154,5.192956851,11.55040466,-0.298162257,0.017715932,0,0.703097511,0,6.65366271,0.009950331,5.780743516,5.360255808,2.714694744,3.58243036,7.141039242,3.165475048,5.826855199,42.45521647,-0.400135492
0,0,0,Primates,Pitheciidae,Cacajao,melanocephalus,3,3,1,2,2,0.987390731,4.03,-2.95,0.53,-61.26,-72.43,-66.84,-0.02,231.02,1580.97,1597.06,0,8.046094563,5.991464547,7.070641175,5.10850554,13.05173624,0.080544949,0.246176056,0,-1.966112856,0,6.210659644,0.15417854,5.375278408,4.923444336,1.432325973,3.805380627,6.733945716,3.401197382,4.760837696,39.39480486,0.350025827
0,0,0,Primates,Pitheciidae,Callicebus,baptista,1,1,3,1,2,1.416635883,-2.37,-3.95,-3.16,-56.41,-58.99,-57.7,0.13,141.91,1442.74,1647.66,0,3.735959487,4.811492599,5.890219218,4.491609197,9.273887777,-3.78194359,-2.791714622,0.693147181,1.483874689,0.693147181,5.523291149,0.612839431,4.692099426,2.117069826,5.263504392,2.129127795,5.646082738,0.20761255,3.688879454,47.53862061,-1.099834254
0,0,0,Primates,Pitheciidae,Callicebus,barbarabrownae,3,4,1,2,2,1.178549867,-8.57,-13.02,-10.8,-37.52,-42.53,-40.02,0.07,73.82,977.93,1334.62,0,6.599713958,5.68328335,6.111151271,4.8899802,12.02713783,0.514812,0.269007956,1.386294361,4.345621953,1.609437912,5.986831425,0.514799202,6.358811947,4.06040464,3.099306795,2.255668312,6.978959677,1.975359197,5.619967101,33.54963749,-0.490335335
0,0,0,Primates,Pitheciidae,Callicebus,brunneus,3,2,1,2,2,1.016640546,-7.82,-12.33,-10.07,-61.45,-65.09,-63.27,0.44,173.37,1299.02,1578.08,0,6.746224097,5.343062601,6.617736385,5.013763335,11.83202706,-3.218875825,-2.813410717,0,1.78339122,0.693147181,6.504237149,0.019802627,5.859686499,4.624228099,2.285212989,0.238090599,7.460073386,0.916290732,4.87742468,35.72509132,-0.759062929
0,0,0,Primates,Pitheciidae,Callicebus,caligatus,3,3,1,2,2,1.76,41.54,1.333184863,29.74850117,88.86842213,5.254529469,-89.58,0.213361127,322.749079,1828.29,1934.93,0,6.900126252,5.611024219,8.271665273,5.615970777,16.19216843,-0.345827186,-0.635917513,0,7.13045073,0,4.973071874,0.019802627,4.634728988,8.06556686,-1.184342835,2.241010694,7.600365586,0,5.354920302,53.33532982,-2.306358256
0,0,0,Primates,Pitheciidae,Callicebus,cinerascens,3,3,1,2,2,1.310491762,-4.32,-12.46,-8.39,-58.37,-60.42,-59.39,0.34,180.52,1301.24,1525.97,0,6.900126252,5.9614379,6.973804699,5.087162832,11.63927173,-2.703211816,-2.754487924,0,-0.653926467,0,5.829483321,0.019802627,6.015232724,4.167959939,2.564419277,0,7.110152406,0,4.579785634,38.0965881,0.242191967
0,0,0,Primates,Pitheciidae,Callicebus,coimbrai,2,1,1,2,1,1.76,-10.01,-11.61,-10.81,-36.3,-38.02,-37.16,0.09,112.76,1008.18,1867.47,0,5.623681475,5.59249538,5.864931978,4.508936241,9.460909967,-2.673067004,-2.791725504,2.890371758,4.253340627,2.890371758,4.973071874,0.703228975,4.889792847,2.749914499,3.057575836,0.957225269,5.702198072,1.669992734,3.76238402,37.42029354,0.688533884
0,0,0,Primates,Pitheciidae,Callicebus,cupreus,3,1,1,2,1,1.05,-2.5,-10.67,-6.58,-61.59,-74.92,-68.25,0.05,196.01,1529.55,1573.18,0,7.018419704,5.87208962,6.836239052,4.861748513,13.44578387,-1.750884416,-0.704328351,0,0.067658648,0,5.979923201,0.009950331,4.634728988,4.298645026,1.587192303,1.215734889,6.205973598,0.717839793,5.307524847,42.52178416,-0.193136897
0,0,0,Primates,Pitheciidae,Callicebus,donacophilus,3,3,1,2,2,1.125198168,-10.45,-21.29,-15.87,-57.52,-67.21,-62.37,0.17,108.93,1238.19,1469.11,0,6.799802517,5.80570625,6.800894459,4.987015861,12.57334778,-4.247870666,-3.550381005,0,1.289232648,0,6.114132435,0.019802627,4.933825979,4.368608679,3.463721137,0,6.753063061,0,4.530441701,35.6316619,-0.256783593
0,0,0,Primates,Pitheciidae,Callicebus,dubius,3,2,1,2,2,1.76,-16.87836201,3.242123465,-6.859994552,135.3359263,129.55,-89.58,0.411838517,372.07,1828.29,1934.93,0,6.900126252,5.787818707,8.549006893,5.615970777,11.08733332,-0.580517683,-0.345632769,6.34738921,7.13045073,6.34738921,4.973071874,0.019802627,4.634728988,8.06556686,3.190815108,4.481621682,7.32643504,0,6.461962391,72.77920039,-2.463526279
0,0,0,Primates,Pitheciidae,Callicebus,hoffmannsi,3,3,1,2,1,1.317770747,-1.95,-6,-3.97,-54.87,-59.21,-57.04,0.1,158.41,1417.63,1610.4,0,6.973177784,6.114794419,6.934383576,5.442167734,11.49350266,-6.037372692,-6.14694945,0,0.955511445,0,5.88159044,0.019802627,4.907602346,4.13128686,4.818597663,0,6.830060421,0,5.224668887,44.43143971,0.15218793
0,0,0,Primates,Pitheciidae,Callicebus,medemi,2,1,1,1,2,1.307405084,0.95,-1.66,-0.35,-74.42,-76.71,-75.56,0.15,152.17,1435.56,1446.17,0,6.027742383,5.778187452,6.000286262,4.692224067,10.50746384,-4.597352929,-2.68358389,0.693147181,1.722766598,0.693147181,5.383271037,0.592589076,5.599317714,2.732012809,5.185348184,2.591747136,5.646082738,1.021867914,3.688879454,72.77920039,0.544957349
0,0,0,Primates,Pitheciidae,Callicebus,melanochir,3,2,1,1,1,1.127229517,-12.83,-18.16,-15.5,-38.72,-40.46,-39.59,0.08,137.48,1460.59,1650.42,0,7.677444179,5.923190285,6.742257224,5.255004977,11.01036079,-2.836792378,-2.182199764,2.079441542,3.84865713,2.48490665,6.294672465,0.263113881,4.776144954,4.858684436,2.707806884,1.280983359,6.720223942,1.259993112,5.048434266,29.3617986,0.056158605
0,0,0,Primates,Pitheciidae,Callicebus,modestus,3,4,1,2,2,1.248793522,-14.25,-15.67,-14.96,-65.93,-67.39,-66.66,0.47,119.01,1432.14,1548.82,0,6.900126252,5.593911964,5.915343069,4.806455397,9.757792192,-3.154767662,-2.678829542,0.693147181,1.01523068,0.693147181,5.788776808,0.019802627,5.811725687,3.782991781,1.146755561,0,6.907276525,0,4.080442307,25.82080523,0.416656537
0,0,0,Primates,Pitheciidae,Callicebus,moloch,3,3,1,2,2,1.1,-1.3,-14.1,-7.7,-48.19,-58.29,-53.24,0.13,174.03,1330.45,1530.29,0,6.864983468,5.882346983,6.998509642,5.099866428,13.7227841,-3.912023005,-3.506557897,0,0.875468737,0,5.899897354,0.009950331,5.715711046,4.309455942,2.913979772,1.200010705,7.141039242,1.08180517,4.074991834,36.669524,-0.072598578
0,1,1,Primates,Pitheciidae,Callicebus,nigrifrons,1,3,1,2,2,1.087883316,-16.37,-24.44,-20.4,-41.86,-51.33,-46.6,0.05,128.2,1160.18,1370.31,0,5.107915901,5.344085307,5.630470968,4.486142812,13.14855321,-2.176905115,-2.205735205,1.386294361,4.914197812,1.791759469,6.165981975,0.311649922,5.600292989,3.423713239,5.312619481,2.786812713,5.646082738,1.953047692,3.867858303,17.2172631,-1.256679639
0,1,1,Primates,Pitheciidae,Callicebus,oenanthe,3,4,1,2,2,1.171797212,-5.16,-5.98,-5.57,-76.96,-77.67,-77.31,0.06,139.67,1287.01,1394.99,0,6.900126252,5.913870882,6.56150448,5.321970314,8.666855528,-4.535813058,-4.406272645,1.098612289,2.119863456,1.098612289,5.89842624,0.019802627,5.189938103,3.843585076,2.242900809,0,6.843613907,0,5.359099051,23.6392871,0.050386734
0,0,0,Primates,Pitheciidae,Callicebus,olallae,3,4,1,2,2,1.230585302,-14.25,-15.67,-14.96,-65.93,-67.39,-66.66,0.47,119.01,1432.14,1548.82,0,6.900126252,5.514948695,6.453399802,4.982617472,9.757792192,-2.287091017,-1.639307348,0.693147181,1.01523068,0.693147181,6.047506325,0.019802627,5.260703389,4.739530631,1.057315436,0,7.208420673,0,4.077874322,25.82080523,-0.300578087
0,0,0,Primates,Pitheciidae,Callicebus,ornatus,1,4,1,2,2,1.371900451,4.38,2.18,3.28,-73.68,-74.77,-74.23,0.12,130.8,1484.71,1507.5,0,4.599935969,4.958930594,6.528854109,5.088108922,10.046157,-3.38733703,-3.038794235,0.693147181,4.644775441,0.693147181,5.372662458,0.164186011,5.231400012,3.042852092,4.557809862,2.410376752,6.571750575,0.495808618,4.623340287,19.19008566,-1.183377151
0,0,0,Primates,Pitheciidae,Callicebus,pallescens,2,3,1,2,2,1.090359197,-16.39,-21.29,-18.84,-57.52,-61.25,-59.39,0.1,86.34,1071.44,1315.57,0,6.563389733,5.918198608,6.483935932,5.116384748,11.44387898,-0.699983798,-0.809097711,0,-0.46203546,0,6.15023189,0.382935945,5.939301697,3.72646179,3.230700207,1.460961544,5.899359258,1.29994515,4.507221575,44.59688124,-0.124547057
0,0,0,Primates,Pitheciidae,Callicebus,personatus,3,4,1,2,1,1.08096868,-16.02,-22.48,-19.25,-39.58,-43.08,-41.33,0.06,107.39,1204.53,1458.54,0,7.2376344,5.892996888,6.916075678,4.99697343,12.05910545,-3.506557897,-2.995732274,2.079441542,3.865769621,2.48490665,5.972002479,0.009950331,4.686375806,4.398158435,2.567254391,1.798669043,6.894480584,0.854415328,4.91351042,20.32952597,0.049460695
0,0,0,Primates,Pitheciidae,Callicebus,torquatus,3,4,1,2,2,0.46,4.310880077,-6.256821582,-0.891017972,-86.73,-98.85,135.51,-0.05,41.9,453.11,842.46,0,7.098020204,5.686941457,5.557407045,4.82185758,4.640151155,-2.207274913,-1.966112856,0,-1.966112856,0,7.604645446,0.009950331,7.29301768,1.564440547,2.32238772,0,7.428719335,1.348073148,4.801230269,0.004281561,1.182564217
0,0,0,Primates,Cebidae,Callimico,goeldii,3,2,1,2,2,1.56,0.97,-11.64,-5.33,-67.04,-77.15,-72.1,0.11,209.19,1476.2,1518.11,0,6.324358962,5.634789603,6.198133128,5.036887665,13.04531396,-1.139434283,-0.798507696,0,1.098612289,0,5.206750173,0.048790164,5.369707363,3.921973336,0.732367894,1.309999634,6.025479426,1.924248652,4.197652974,45.5431274,0.108073422
